"file","line","level","heading","file_type","placement_verdict","placement_rationale","order_verdict","order_rationale","cluster_id","canonical_target","axis_verdict","dedup_action","nuance_items_retained","nuance_loss_risk","nuance_retention_status"
"01_Resources/templates/workflows/wb_template_first_run.md","237","2","Defect Log","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/wb_template_first_run.md","242","2","Seed Capture Log","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/wb_template_first_run.md","249","2","Infrastructure Change Validation Gate (Conditional)","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/wb_template_first_run.md","261","2","Parameter Manifest Contract (Conditional)","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/wb_template_first_run.md","279","2","Export Bundle Contract (Conditional)","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/wb_template_first_run.md","292","2","Validation Commands","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/wb_template_first_run.md","301","2","Verification Checklist","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/wb_template_first_run.md","312","2","Execution Notes","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/wb_template_first_run.md","314","3","Operator Snapshot (Optional)","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/wb_template_first_run.md","324","3","Execution Friction Log","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/wb_template_first_run.md","335","2","Selfcheck Results","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/wb_template_first_run.md","343","2","Crosscheck Stop Marker","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/wb_template_first_run.md","356","2","Requestor Review Gate","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/wb_template_generic.md","41","1","AI Workbook Template: <short_title>","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/wb_template_generic.md","43","2","Template Usage Notes","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/wb_template_generic.md","52","2","Upstream Governance Pointer","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/wb_template_generic.md","61","2","Status Checklist","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/wb_template_generic.md","73","2","Approvals and Decisions","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/wb_template_generic.md","80","3","Pre-Authorized","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/wb_template_generic.md","86","3","Open Items (resolve in Phase 0)","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/wb_template_generic.md","92","3","Locked Design Decisions","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/wb_template_generic.md","101","2","Ordered Execution Queue","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/wb_template_generic.md","105","3","Phase 0: Cold-Start and Pre-flight (Agent — Level 0)","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/wb_template_generic.md","116","3","Phase 1: <phase_name> (Agent)","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/wb_template_generic.md","123","3","Phase 2: <phase_name> (Agent)","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/wb_template_generic.md","130","3","Phase N: Completion Finalization (Agent)","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/wb_template_generic.md","137","3","Phase N+1: Selfcheck","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/wb_template_generic.md","142","3","Phase N+2: Crosscheck","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/wb_template_generic.md","167","2","Cold-Start Execution Contract","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/wb_template_generic.md","185","3","Read Strategy Contract","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/wb_template_generic.md","198","3","Freshness Guard","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/wb_template_generic.md","213","2","Pre-Execution Readiness Gate","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/wb_template_generic.md","239","2","Placement Decision Record (Required for new workbook/bundle)","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/wb_template_generic.md","258","2","Scope and Authority","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/wb_template_generic.md","267","3","Scope Boundaries and Deferred Work (Required)","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/wb_template_generic.md","284","2","Inputs and Preconditions","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/wb_template_generic.md","286","3","Required Files / Artifacts","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/wb_template_generic.md","294","3","Companion Artifact Sync (Required when applicable)","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/wb_template_generic.md","307","3","Machine Check Preconditions","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/wb_template_generic.md","312","4","Execution Root Invariant (Required)","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/wb_template_generic.md","321","4","Runtime Import Gate (Required for non-stdlib dependencies)","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/wb_template_generic.md","334","4","Offline Dependency Staging Contract (Required when constrained)","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/wb_template_generic.md","353","4","CLI Contract Drift Gate (Required for Python command blocks)","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/wb_template_generic.md","360","3","Planning Outputs (Required if no plan exists)","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/wb_template_generic.md","364","4","Assumptions","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/wb_template_generic.md","368","4","Risks and Mitigations","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/wb_template_generic.md","372","4","Success Criteria","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/wb_template_generic.md","376","4","Planning Checklist","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/wb_template_generic.md","384","2","Dependency Impact Contract (Conditional — omit if not needed)","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/wb_template_generic.md","403","2","Outputs and Target Files","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/wb_template_generic.md","414","3","Artifact Traceability (Required for multi-file changes)","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/wb_template_generic.md","431","2","Design Principles and Rules","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/wb_template_generic.md","433","3","Naming Conventions","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/wb_template_generic.md","437","3","Classification Rules","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/wb_template_generic.md","441","3","Deduplication Rules","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/wb_template_generic.md","445","3","Validation Rules","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/wb_template_generic.md","451","2","Capability-Gated Execution Profile (Required)","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/wb_template_generic.md","458","3","Gate Definitions","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/wb_template_generic.md","480","3","Model Selection Guidance","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/wb_template_generic.md","492","3","CSCC Gate Snippet","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/wb_template_generic.md","507","2","Profile Activation Gate (Required)","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/wb_template_generic.md","514","2","Section Applicability Contract (Required)","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/wb_template_generic.md","535","2","Validation Commands","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/wb_template_generic.md","543","3","Self-Review Smoke Pass Checklist","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/wb_template_generic.md","567","2","Verification Checklist","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/wb_template_generic.md","576","3","Pre-Completion Checks (Required)","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/wb_template_generic.md","581","4","Clarity Axis","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/wb_template_generic.md","588","4","Thrift Axis","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/wb_template_generic.md","594","4","Context Axis","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/wb_template_generic.md","600","4","Governance Axis","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/wb_template_generic.md","609","4","Reviewer Integrity Check","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/wb_template_generic.md","616","3","Repo Axes Review (Required)","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/wb_template_generic.md","625","3","Crosscheck Readiness (Required)","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/wb_template_generic.md","636","2","Execution Notes","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/wb_template_generic.md","640","3","Session YYYY-MM-DD Agent","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/wb_template_generic.md","648","3","Execution Friction Log (Optional)","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/wb_template_generic.md","659","2","Selfcheck Results","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/wb_template_generic.md","686","2","Crosscheck Stop Marker","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/wb_template_generic.md","699","2","Requestor Review Gate","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/wb_template_generic.md","709","2","Optional and Conditional Sections","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/wb_template_generic.md","711","3","Operator Snapshot (Optional)","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/wb_template_generic.md","722","3","Pre-Flight Checklist (Optional)","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/wb_template_generic.md","740","3","Thrift Check (Optional)","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/wb_template_generic.md","747","3","Authority Self-Check (Optional)","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/wb_template_generic.md","757","3","Parameter Manifest Contract (Required for parameterized work)","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/wb_template_generic.md","764","4","Parameter Authority Order","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/wb_template_generic.md","780","4","Manifest Template","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/wb_template_generic.md","799","3","Infrastructure Change Validation Gate (Conditional)","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/wb_template_generic.md","815","3","Export Bundle Contract (Required for deliverable bundles)","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/wb_template_generic.md","821","4","Required Bundle Structure","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/wb_template_generic.md","829","4","Minimum Manifest Fields for README.md","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/wb_template_generic.md","842","4","Portability and Privacy Guardrails","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/wb_template_generic.md","858","4","Bundle Verification","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/wb_template_generic.md","864","3","Deliverable Manifest (Optional)","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/wb_template_generic.md","878","3","Do Not Execute / Future","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/wb_template_generic.md","882","3","Compacted Context (Required if no workbundle/workprogram)","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/wb_template_generic.md","898","3","Post-Execution Archival","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/wb_template_generic.md","907","3","Output Summary Format","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/wb_template_generic.md","919","3","Pre-Authorization","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/wb_template_lite.md","31","1","AI Workbook Lite Template: <short_title>","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/wb_template_lite.md","33","2","Template Intention","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/wb_template_lite.md","41","2","Upstream Governance Pointer","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/wb_template_lite.md","50","2","Status Checklist","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/wb_template_lite.md","60","2","Approvals and Decisions","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/wb_template_lite.md","67","3","Pre-Authorized","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/wb_template_lite.md","73","3","Open Items (resolve in Phase 0)","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/wb_template_lite.md","79","3","Locked Design Decisions","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/wb_template_lite.md","88","2","Ordered Execution Queue","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/wb_template_lite.md","90","3","Phase 0: Cold-Start and Pre-flight (Agent — Level 0)","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/wb_template_lite.md","101","3","Phase 1: <phase_name> (Agent)","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/wb_template_lite.md","108","3","Phase N: Completion Finalization (Agent)","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/wb_template_lite.md","115","3","Phase N+1: Selfcheck","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/wb_template_lite.md","120","3","Phase N+2: Crosscheck","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/wb_template_lite.md","128","2","Cold-Start Execution Contract","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/wb_template_lite.md","137","2","Pre-Execution Readiness Gate","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/wb_template_lite.md","151","2","Placement Decision Record (Required for new workbook/bundle)","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/wb_template_lite.md","164","2","Profile Eligibility Gate (Required)","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/wb_template_lite.md","177","2","Section Applicability Contract (Required)","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/wb_template_lite.md","191","2","Scope and Authority","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/wb_template_lite.md","199","2","Inputs and Preconditions","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/wb_template_lite.md","207","2","Dependency Impact Contract (Conditional)","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/wb_template_lite.md","219","2","Outputs and Target Files","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/wb_template_lite.md","226","2","Model Selection Guidance","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/wb_template_lite.md","236","2","Infrastructure Change Validation Gate (Conditional)","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/wb_template_lite.md","250","2","Validation Commands","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/wb_template_lite.md","259","2","Verification Checklist","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/wb_template_lite.md","270","2","Execution Notes","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/wb_template_lite.md","272","3","Operator Snapshot (Optional)","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/wb_template_lite.md","282","3","Execution Friction Log (Optional)","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/wb_template_lite.md","290","2","Selfcheck Results","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/wb_template_lite.md","301","2","Crosscheck Stop Marker","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/wb_template_lite.md","314","2","Requestor Review Gate","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/work_proposal_template.md","16","1","Work Proposal: <topic>","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/work_proposal_template.md","18","2","Purpose and Background","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/work_proposal_template.md","22","2","Scope","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/work_proposal_template.md","27","2","Affected Files","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/work_proposal_template.md","32","2","Proposed Changes","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/work_proposal_template.md","37","2","Rationale and Alternatives","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/work_proposal_template.md","42","2","Approval Status and Decision Log","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/work_summary_template.md","11","1","Work Summary Template","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/work_summary_template.md","15","2","AI-First Guidance","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/work_summary_template.md","20","2","Scope Completed","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/work_summary_template.md","24","2","Files Touched","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/work_summary_template.md","28","2","Validation Results","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/work_summary_template.md","33","2","Follow-Ups","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/work_summary_template.md","37","2","Log References","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/workbundle_pipeline_template.md","22","1","Workbundle Pipeline: <bundle_title>","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/workbundle_pipeline_template.md","24","2","Purpose","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/workbundle_pipeline_template.md","28","2","Authority Source","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/workbundle_pipeline_template.md","34","2","Inputs","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/workbundle_pipeline_template.md","39","2","Preconditions","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/workbundle_pipeline_template.md","45","2","CSCC Preflight","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/workbundle_pipeline_template.md","52","2","Ordered Execution Queue","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/workbundle_pipeline_template.md","58","2","Manual Gates (If Any)","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/workbundle_pipeline_template.md","67","2","Validation Commands","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
